,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,1,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,2019-03-29,Billie Eilish,['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],[55712878],when the party's over,43zdsphuZLzwA9k4DJhU0I,84,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],False,[55712878],0.367,0.111,4,0.0972,-14.084,1,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
1,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,2,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,2019-02-08,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[94],[74818140],7 rings,6ocbgoVGwYJhOv1GgI9NsF,86,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[94],True,[74818140],0.778,0.317,1,0.334,-10.732,0,0.592,0.0,0.0881,0.327,140.048,178627,4
2,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,3,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05,"['Lady Gaga', 'Bradley Cooper']","['1HY2Jd0NmPuamShAr6KMms', '4VIvfOurcf0vuLRxLkGnIG']","[['art pop', 'dance pop', 'pop'], ['hollywood']]","[87, 74]","[20766418, 193995]",Shallow,2VxeLyX666F8uXCJ0dZF8B,86,"['Lady Gaga', 'Bradley Cooper']","['1HY2Jd0NmPuamShAr6KMms', '4VIvfOurcf0vuLRxLkGnIG']","[['art pop', 'dance pop', 'pop'], ['hollywood']]","[87, 74]",False,"[20766418, 193995]",0.572,0.385,7,0.0308,-6.362,1,0.371,0.0,0.231,0.323,95.799,215733,4
3,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,4,Lover,1NAmidJlEaVgA3MpcPFYGq,2019-08-23,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],[48097228],ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,78,"['Taylor Swift', 'Brendon Urie', 'Panic! At The Disco']",['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],False,[48097228],0.61,0.83,0,0.0571,-4.105,1,0.033,0.0,0.118,0.728,182.162,193000,4
4,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,5,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,2018-04-27,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],[35612420],rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,86,"['Post Malone', '21 Savage']",['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],True,[35612420],0.585,0.52,5,0.0712,-6.136,0,0.124,7.01e-05,0.131,0.129,159.801,218147,4
5,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,6,Scorpion,1ATL5GLyefJaxhQzSPVrLX,2018-06-29,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],God's Plan,6DCZcSspjsKoFjzjrWoCdn,84,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[60310746],0.754,0.449,7,0.109,-9.211,1,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
6,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,7,Championships,6UYZEYjpN1DYRW0kqFy9ZE,2018-11-30,['Meek Mill'],['20sxb77xiYeusSH8cVdatc'],"[['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],[5768862],Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,81,"['Meek Mill', 'Drake']",['20sxb77xiYeusSH8cVdatc'],"[['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],True,[5768862],0.889,0.496,4,0.0905,-6.365,0,0.259,0.0,0.252,0.544,86.003,180522,4
7,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,8,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,2018-08-03,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"[['rap', 'slap house']]",[92],[19574893],SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,84,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"[['rap', 'slap house']]",[92],True,[19574893],0.834,0.73,8,0.222,-3.714,1,0.00513,0.0,0.124,0.446,155.008,312820,4
8,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,9,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,2019-09-06,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],[35612420],Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,82,"['Post Malone', 'Swae Lee']",['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],False,[35612420],0.755,0.522,2,0.0575,-4.368,1,0.533,0.0,0.0685,0.925,89.96,157560,4
9,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,10,Hoodie SZN,3r5hf3Cj3EMh1C2saQ8jyt,2018-12-21,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],"[['melodic rap', 'rap', 'trap']]",[86],[6223675],Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,79,"['A Boogie Wit da Hoodie', '6ix9ine']",['31W5EY0aAly4Qieq6OFu6I'],"[['melodic rap', 'rap', 'trap']]",[86],True,[6223675],0.581,0.662,9,0.303,-5.239,1,0.0153,0.0,0.111,0.434,93.023,189487,4
10,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,11,This One's for You,1lhNch5NkOONvFhRPh8qaj,2017-06-02,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],[6057090],Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,76,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],False,[6057090],0.464,0.813,10,0.0416,-6.185,1,0.0153,0.0,0.254,0.515,75.977,222533,4
11,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,12,Bohemian Rhapsody (The Original Soundtrack),3BHe7LbW5yRjyqXNJ3A6mW,2018-10-19,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"[['classic rock', 'glam rock', 'rock']]",[88],[39227023],The Show Must Go On - 2011 Remaster,0LCWyLFPXIeg1CIC1NS712,40,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"[['classic rock', 'glam rock', 'rock']]",[88],False,[39227023],0.425,0.675,11,0.0409,-6.79,0,0.433,4.51e-06,0.112,0.0671,84.156,271612,4
12,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,13,Free Spirit,6KT8x5oqZJl9CcnM66hddo,2019-04-05,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,74,"['Khalid', 'Disclosure']",['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.9,0.4,0,0.127,-8.575,1,0.0516,0.0,0.0599,0.346,135.984,197573,4
13,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,14,The Greatest Showman (Original Motion Picture Soundtrack),7ayBZIe1FHkNv0T5xFCX6F,2017-12-08,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],[1447145],This Is Me,45aBsnKRWUzhwbcqOJLwfe,76,"['Keala Settle', 'The Greatest Showman Ensemble']",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],False,[1447145],0.284,0.704,2,0.186,-7.276,1,0.00583,0.000115,0.0424,0.1,191.702,234707,4
14,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,15,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs,2018-12-14,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],[1447145],Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,87,"['Post Malone', 'Swae Lee']",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],False,[1447145],0.76,0.479,2,0.0466,-5.574,1,0.556,0.0,0.0703,0.913,89.911,158040,4
15,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,16,dont smile at me,7fRrTyKvE4Skh93v97gtcU,2017-12-22,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],[55712878],ocean eyes,7hDVYcQq6MxkdJGweuCtl9,81,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],False,[55712878],0.511,0.363,4,0.041,-7.65,0,0.816,0.0317,0.084,0.169,144.892,200379,4
16,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,17,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],[21889473],Lucid Dreams,285pBltuF7vW8TeWk8hdRR,87,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],True,[21889473],0.511,0.566,6,0.2,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4
17,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,18,i am > i was,007DWn799UWvfY1wwZeENR,2018-12-21,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"[['atl hip hop', 'rap', 'trap']]",[89],[10663592],ball w/o you,50a8bKqlwDEqeiEknrzkTO,78,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"[['atl hip hop', 'rap', 'trap']]",[89],True,[10663592],0.892,0.633,8,0.0902,-7.471,1,0.0467,0.000189,0.139,0.459,137.994,195047,4
18,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,19,Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,2018-04-05,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"[['dance pop', 'pop', 'pop rap', 'rap']]",[86],[19014343],I Like It,3bsycjdQtbcJeR6822SBvd,51,"['Cardi B', 'Bad Bunny', 'J Balvin']",['4kYSro6naA4h99UJvo89HB'],"[['dance pop', 'pop', 'pop rap', 'rap']]",[86],False,[19014343],0.814,0.721,5,0.136,-4.026,0,0.0981,0.0,0.378,0.643,136.05,253390,4
19,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,20,Cuz I Love You,6dFFcYQ8VhifgdKgYY5LYL,2019-04-19,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],"[['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']]",[76],[4320655],Juice,0k664IuFwVP557Gnx7RhIl,77,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],"[['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']]",[76],True,[4320655],0.767,0.889,7,0.0963,-2.988,1,0.00611,0.0,0.402,0.843,119.93,195145,4
20,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,21,?,2Ti79nwTsont5ZHfdxIzAm,2018-03-16,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"[['emo rap', 'miami hip hop']]",[91],[33973036],SAD!,3ee8Jmje8o58CHK66QrVC2,86,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"[['emo rap', 'miami hip hop']]",[91],True,[33973036],0.74,0.613,8,0.145,-4.88,1,0.258,0.00372,0.123,0.473,75.023,166606,4
21,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,22,Death Race For Love,1GYVNOzwhx1nMcIJDogSNp,2019-03-08,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],[21889473],Robbery,6Hj9jySrnFppAI0sEMCZpJ,85,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[96],True,[21889473],0.685,0.692,2,0.0457,-5.122,1,0.328,0.0,0.153,0.578,159.966,240051,5
22,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,23,Drip Harder,2yXnY2NiaZk9QiJJittS81,2018-10-05,"['Lil Baby', 'Gunna']","['5f7VJjfbwm532GiveGC0ZK', '2hlmm7s2ICUX0LVIhVFlZQ']","[['atl hip hop', 'atl trap', 'rap', 'trap'], ['atl hip hop', 'melodic rap', 'rap', 'trap']]","[92, 92]","[9328587, 3838406]",Drip Too Hard (Lil Baby & Gunna),78QR3Wp35dqAhFEc2qAGjE,84,"['Lil Baby', 'Gunna']","['5f7VJjfbwm532GiveGC0ZK', '2hlmm7s2ICUX0LVIhVFlZQ']","[['atl hip hop', 'atl trap', 'rap', 'trap'], ['atl hip hop', 'melodic rap', 'rap', 'trap']]","[92, 92]",True,"[9328587, 3838406]",0.897,0.662,1,0.292,-6.903,0,0.0852,0.0,0.534,0.389,112.511,145543,4
23,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,24,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],[35612420],Congratulations,3a1lNhkSLSkpJE4MSHpDu9,83,"['Post Malone', 'Quavo']",['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],True,[35612420],0.63,0.804,6,0.0363,-4.183,1,0.215,0.0,0.253,0.492,123.146,220293,4
24,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,25,Happiness Begins,1Uf67JAtkVWfdydzFFqNF2,2019-06-07,['Jonas Brothers'],['7gOdHgIoIKoe4i9Tta6qdD'],"[['boy band', 'dance pop', 'pop', 'post-teen pop']]",[81],[5919517],Sucker,22vgEDb5hykfaTwLuskFGD,82,['Jonas Brothers'],['7gOdHgIoIKoe4i9Tta6qdD'],"[['boy band', 'dance pop', 'pop', 'post-teen pop']]",[81],False,[5919517],0.842,0.734,1,0.0588,-5.065,0,0.0427,0.0,0.106,0.952,137.958,181027,4
25,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,26,Dan + Shay,0g1F5eGVwX4Sxi1n8ojPkE,2018-06-22,['Dan + Shay'],['7z5WFjZAIYejWy0NI5lv4T'],"[['contemporary country', 'country', 'pop']]",[78],[2514429],Tequila,42fw0rxRO2xbesF6mJfd4Y,74,['Dan + Shay'],['7z5WFjZAIYejWy0NI5lv4T'],"[['contemporary country', 'country', 'pop']]",[78],False,[2514429],0.489,0.581,11,0.0281,-5.731,1,0.0312,0.0,0.132,0.494,86.016,196747,4
26,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,27,Greatest Hits,6a8nlV9V8kPUbTTCJNVSsh,2014,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"[['classic rock', 'glam rock', 'rock']]",[88],[39227023],Bohemian Rhapsody - Remastered 2011,6ljkRMigoNtu0x1mlTEsKc,36,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],"[['classic rock', 'glam rock', 'rock']]",[88],False,[39227023],0.393,0.398,0,0.0514,-9.973,0,0.256,0.0,0.195,0.236,143.353,355467,4
27,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,28,Baby On Baby,0O1PJ0t69iTO5yWrIeIga0,2019-03-01,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],"[['north carolina hip hop', 'rap', 'trap']]",[89],[8923737],Suge,2gwkD6igEhQbDQegRCcdoB,76,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],"[['north carolina hip hop', 'rap', 'trap']]",[89],True,[8923737],0.876,0.662,2,0.426,-6.482,0,0.0608,0.0,0.127,0.844,75.445,163320,4
28,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,29,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc,2015-09-25,['Lin-Manuel Miranda'],['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],[485419],Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,73,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],False,[485419],0.609,0.435,11,0.285,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4
29,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,30,Look Up Child,6pmoTLfsPpn0wisT3YFJSN,2018-09-07,['Lauren Daigle'],['40LHVA5BTQp9RxHOQ9JPYj'],"[['ccm', 'christian music', 'worship']]",[73],[1956217],You Say,6Up545NUflOiXo8cEraH49,77,['Lauren Daigle'],['40LHVA5BTQp9RxHOQ9JPYj'],"[['ccm', 'christian music', 'worship']]",[73],False,[1956217],0.494,0.632,5,0.0342,-6.89,1,0.682,0.0,0.0869,0.0797,147.873,274693,4
30,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,31,รท (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[96],[91177982],Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[96],False,[91177982],0.825,0.652,1,0.0802,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4
31,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,32,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[94],[74818140],no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,80,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[94],False,[74818140],0.699,0.713,9,0.0594,-5.507,0,0.04,3.11e-06,0.294,0.354,121.993,205920,4
32,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,33,Dying to Live,5n1GSzC1Reao29ScnpLYqp,2018-12-14,['Kodak Black'],['46SHBwWsqBkxI7EeeBEQG7'],"[['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']]",[86],[7684818],ZEZE (feat. Travis Scott & Offset),0FZ4Dmg8jJJAPJnvBIzD9z,80,"['Kodak Black', 'Offset', 'Travis Scott']",['46SHBwWsqBkxI7EeeBEQG7'],"[['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']]",[86],True,[7684818],0.861,0.603,8,0.176,-5.788,0,0.0521,0.0,0.0924,0.504,98.043,228760,4
33,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,34,Diamonds (Deluxe),1uzIyRT1QxDx4fMIX0UiAE,2017-11-10,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],[8581176],Rocket Man (I Think It's Going To Be A Long Long Time) - Remastered,2HlCoznsLUjxP3Plgn12bf,54,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"[['glam rock', 'mellow gold', 'piano rock']]",[90],False,[8581176],0.605,0.559,10,0.0279,-7.803,1,0.452,2.28e-06,0.0962,0.334,136.747,282000,4
34,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,35,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[96],[91177982],I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,76,"['Ed Sheeran', 'Justin Bieber']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[96],False,[91177982],0.798,0.676,6,0.0442,-5.041,1,0.0902,0.0,0.0894,0.843,101.956,219947,4
35,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,36,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.799,0.539,1,0.0421,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4
36,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,37,Indigo,1BfLzaTFI5qKsAAk0Ae6aV,2019-06-28,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[90],[15241131],No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,81,"['Chris Brown', 'Drake']",['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[90],True,[15241131],0.696,0.454,1,0.153,-6.756,0,0.123,0.0,0.155,0.136,92.928,260640,4
37,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,38,Shawn Mendes,2VP96XdMOKTXefI8Nui23s,2018-05-25,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],"[['canadian pop', 'dance pop', 'pop', 'viral pop']]",[89],[36157474],In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,78,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],"[['canadian pop', 'dance pop', 'pop', 'viral pop']]",[89],False,[36157474],0.622,0.712,5,0.066,-7.321,1,0.0573,0.0,0.13,0.487,140.025,211360,4
38,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,39,Pray for the Wicked,6ApYSpXF8GxZAgBTHDzYge,2018-06-22,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],"[['modern rock', 'rock']]",[81],[11130182],High Hopes,1rqqCSm0Qe4I9rUvWncaom,83,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],"[['modern rock', 'rock']]",[81],False,[11130182],0.579,0.904,5,0.0618,-2.729,1,0.193,0.0,0.064,0.681,82.014,190947,4
39,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,40,Tha Carter V,50yFYgKdwJANZ5O9MIbMkg,2018-09-28,['Lil Wayne'],['55Aa2cqylxrFIXC767Z865'],"[['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']]",[90],[11428360],Uproar,3wScL5W8H40zzCKN0atfBk,71,"['Lil Wayne', 'Swizz Beatz']",['55Aa2cqylxrFIXC767Z865'],"[['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']]",[90],True,[11428360],0.743,0.87,1,0.212,-2.188,1,0.0595,0.0,0.299,0.884,99.079,194184,4
